Path,Size,Type,Hash,CreatedAt,ModifiedAt
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140828.log,8508,text/x-log; charset=utf-8,49024e83945df53f56481f724075361da105d6fa7c2ee0c8a3fffcf4fde31bb5,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140829.log,5357,text/x-log; charset=utf-8,619868df303157c7b3c55d1474b36841b2d28639473aac0b3fae7c9692551a0c,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140830.log,5427,text/x-log; charset=utf-8,9d2d8e3c25fc5181e5023670b8c130a8af363de36db5bffaadc5bac72190f645,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140831.log,1852,text/x-log; charset=utf-8,8934e40b32fee6493feab57816fd801d7312febfa34345670567bac3337ba61b,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140901.log,3017,text/x-log; charset=utf-8,43f3c2df486c6b39567531d6948542168cf9d80fceed8801423df04640383aaa,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140902.log,6135,text/x-log; charset=utf-8,3281a05c144393231eb4f56e760232a313b73fcadb4ec30ef4ef2d405da923c9,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140903.log,7979,text/x-log; charset=utf-8,e4eede7f7a5009ff861c321f6fd814ded171f913a6c92bf0909902aa52416c20,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140904.log,9420,text/x-log; charset=utf-8,303709923dcdd42c1ee0befcf3d8329cfe35cb6841f8a382f5f1b6bad36b4038,2014-10-24T16:53:58-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140905.log,5926,text/x-log; charset=utf-8,e10533fe60dfcf8a4968b9447f90195dd101c3f914ab9cb5aed39574662d847f,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140906.log,6513,text/x-log; charset=utf-8,85e5fae4cbabc5afcbefcceda92c2e132d2b4914dac351536a92157f139eaf9d,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140908.log,9997,text/x-log; charset=utf-8,db7d7d7274789980727e9acbf151a3fd25432c107ad1b84fc4bc935401f4f0b3,2014-10-24T16:53:58-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140907.log,3808,text/x-log; charset=utf-8,a0a593a04aae4a5a2ac96b16978fdc4d66aef62f4cf9482c334805bd22f69a48,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140909.log,6217,text/x-log; charset=utf-8,11a744a1fe45b1e335ca5db1c65056b7ca3ca9864f84c6ff4296327a2a0db539,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140910.log,20097,text/x-log; charset=utf-8,47e2ffce7b73421623139dfe01b038bdeb53bbd937790fbbbb870b02f81759e6,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140911.log,11607,text/x-log; charset=utf-8,488fbfc8e70e35ebdd035c175ec76ceb197e49292c8ab83b7f38c446d2ac81de,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140912.log,7575,text/x-log; charset=utf-8,599237ed711d07c1767cf3fe49ec9dcec5b1a147296bf7cef93477ce8a443268,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140913.log,6457,text/x-log; charset=utf-8,ef3d2d7ae6a5b5da6a3745537d639ea4ea448a67af71b947af00663879e1b7e9,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140914.log,9160,text/x-log; charset=utf-8,247e7811c44ccb02fa38970a9ce75c4c8aa662681729e2357b3478ece5fe8b5c,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140915.log,6241,text/x-log; charset=utf-8,9482eeb7c6335f7123d28260b058db8726af6e5955fd2f48fee7ee5be4fb91a1,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140916.log,11514,text/x-log; charset=utf-8,6100384e2a32684b5f81a2fb132a75b313c7725bf83593424867fff0b41139c8,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140917.log,17445,text/x-log; charset=utf-8,446816623ff4133d00698a11848b489abe93668a67cc67acfa2502038c865a67,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140918.log,11152,text/x-log; charset=utf-8,f19b384722fbdc529af4f3ef3e47f6256d02ce79c20b4688ae8cc954070d4156,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140920.log,6012,text/x-log; charset=utf-8,ce76c6791451cb2540fdf650eb7efe30764687a0d8a13725ae09ffa2836b705a,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140919.log,5217,text/x-log; charset=utf-8,e7b39f0bf497bbd905611120333aa91ff0dec80ce31dbb8b8fbc624e89775a38,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140922.log,4265,text/x-log; charset=utf-8,24a33b05a9ee35b7b640bae88c8d402bdd47e5f428e75309b337e876e3d6f846,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140921.log,2841,text/x-log; charset=utf-8,14d25037359bf9784398d746d53ebd5eac11b10da00367066dfb96d7ac8feab5,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140923.log,7192,text/x-log; charset=utf-8,1f23fa823e228efc0f19af976c528c0542dfb945255ba979cc17b4a4b7fdf3a7,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140924.log,11012,text/x-log; charset=utf-8,b8dcf4019e2c9c2e87f9d6e74a3be994d8c2a80828ae6614c329f6066ab7ed5a,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140925.log,9417,text/x-log; charset=utf-8,651d21f90767d35b897c31f31e8c6e6a715d487fc69f88e97bac3be24165d444,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140926.log,12115,text/x-log; charset=utf-8,1887101c23bb1d6f2cba921bfa82eb25544bc5184b5e309c5fc05a1b18c0b9f4,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140927.log,8766,text/x-log; charset=utf-8,a0700e0c1a5162d84ec351e72e60557bb7e24bc93a1fd2c43a86c2be248929fc,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140928.log,3787,text/x-log; charset=utf-8,d28fb44d738494c6933f92c448f1759546e9c011976891e14e193dcd9818f905,2014-10-24T16:53:58-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140929.log,8201,text/x-log; charset=utf-8,e866964dca0f59cd21e5c87d7f0331e733099e8a015222d3ce47d767a63f810b,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20140930.log,5077,text/x-log; charset=utf-8,d79188d89d35467a1d250ceb8a8ef6eb24afd155fffce3ed60c515913f628398,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141001.log,6164,text/x-log; charset=utf-8,47bc7102b0846ac177256daeb68e3390e631b5c3fe230ff1544ab07a3b38e578,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141002.log,6308,text/x-log; charset=utf-8,b9c0c7636a82ce61f12f2335ae4cc43fcf3583ecfe167887d5f0d87d40ec9adc,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141003.log,13109,text/x-log; charset=utf-8,a3af6db2ee7625fe6c4d41be53eda114a29efc212716dc6a5258c41d4cc20bca,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141005.log,4244,text/x-log; charset=utf-8,6627064d75ed28ebeb3e9b9c645162438fa4a76415dbf4b35ce5a117d60c3ecc,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141004.log,3534,text/x-log; charset=utf-8,6c7a016464f0e56c8230268bc35096d180d6cd6397cb66d572874301f1e642cc,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141006.log,11612,text/x-log; charset=utf-8,0a939860f1d1169f35476338f95ebd1dbc72ecfd9f69f5e3f617b5b358164516,2014-10-24T16:53:58-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141007.log,6031,text/x-log; charset=utf-8,9ec3082b6c507b349cb4de77e1d4f07e5d7397618323d00b86c6be3ca6b50c51,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141008.log,6319,text/x-log; charset=utf-8,e5797199c0e3b1c8b2813c867df9c2bc6405ae29faa8dde1689b30099665db3b,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141009.log,19543,text/x-log; charset=utf-8,a483a16fc7da543d6c538b928bef78ca99f3f40a5e773ac27fe46ef878a68c95,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141010.log,20018,text/x-log; charset=utf-8,306c018074f2167e14833fe2cedfa6981b264b95d484c5c64044cdfaaefdf266,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141011.log,18008,text/x-log; charset=utf-8,ae615b833e810a4d6490ea734faad24bdf7a317d8e0555c94ca52c32b3860c9a,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141012.log,13422,text/x-log; charset=utf-8,60309e82b7b01ae22cd3aac62d3a3dcf4b01e2d06190d7f0baa5d69f777d0e3f,2014-10-24T16:53:58-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141013.log,16468,text/x-log; charset=utf-8,1f7a13b6e525721f1e619de32861658b7ba3c130eda0daf58e2d58c50af76bd6,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141014.log,22551,text/x-log; charset=utf-8,bbcfdd8c1747ea6aae82a3d9d6dde73999fa1919ffd096e6ff221888817dc384,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141015.log,21190,text/x-log; charset=utf-8,4c2bde75039dca75848323ec04e2f9476d40a77fea937c94d14c3186e25ab64b,2014-10-24T16:53:58-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141016.log,19219,text/x-log; charset=utf-8,d2b314a9076ab9427618c20fe7b00cbfefa207f96f2e7249970f2fcb27a45986,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141017.log,24091,text/x-log; charset=utf-8,aa9484459ae576d3cfe9404cbeabe7ae70f1de20e5b8a314d2c5c3c2b5391e5a,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141018.log,10797,text/x-log; charset=utf-8,2db5f9d5854f890b0681e7972b01b67cbbbf7ae4dee47df867ef29e8b6d66698,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141019.log,9715,text/x-log; charset=utf-8,efbeb84a7b0971f6f9070e3f7ec07200a4acd528aed6aa1ae3d01148b881646a,2014-10-24T16:53:57-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141020.log,34764,text/x-log; charset=utf-8,e03dd0ac1f1019a0b7d1bfbc1d5e76b6466f418b4214ce213279d0c135b89591,2014-10-24T16:53:58-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141021.log,30650,text/x-log; charset=utf-8,6a8ad5b8377ea77955d699940d36610fd1b4f3347fb6feeb6bcb5462261a78c1,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141022.log,45778,text/x-log; charset=utf-8,68fdf7afc15c7577a87ac971062f83d5f175fe949ede0243c2845e86dc85b3aa,2014-10-24T16:53:56-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/archive/usage_events_20141023.log,26393,text/x-log; charset=utf-8,50cae492eab36a23fd303855957c11da6b6a2d29c00846411438aaf4fac088ff,2014-10-24T16:53:55-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/ojs-submissions_hold/usageStats/usageEventLogs/usage_events_20141024.log,18534,text/x-log; charset=utf-8,a2abe2934c6775467883f745bd9fdaa802288e906036cbb27de6b8c35f3fd383,2014-10-24T16:53:54-04:00,2014-10-24T16:52:26-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.24.14/tj_bck_10.24.14.sql,5393575,application/sql,7e353d52def465582f1f8d6130eafadf58fc742e7edbeeae59b6f06014909a09,2014-10-24T16:54:42-04:00,2014-10-24T16:50:30-04:00
/applications-backup/tupjournals/syncs/Older Backups/10.8.14/tj_bck_10.8.14.sql,5165572,application/sql,7e353d52def465582f1f8d6130eafadf58fc742e7edbeeae59b6f06014909a09,2014-10-08T08:06:40-04:00,2014-10-08T08:05:10-04:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/10/public/10-99-1-PB.pdf,206698,application/pdf,d2faa488d0e01d98aa038058da8be6534d06292618f22d9d225145cd9b72c643,2014-11-26T16:42:51-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/11/public/11-100-1-PB.pdf,2023126,application/pdf,bc312c6a0ecec64f3b76a1bf645fa5f58eb9ae09e66cbdc88c8d4cacf694798b,2014-11-26T16:42:51-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/13/public/13-102-1-PB.pdf,60505,application/pdf,f7954e5759c287f1db9c28981d62df8d0c0a77ba4369b1e03b2c453232d55cc8,2014-11-26T16:42:55-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/12/public/12-101-1-PB.pdf,202544,application/pdf,20f3915bd2d74e63445c825969474dc1a1bbe2332f28d56cdaaaa249e6253dd4,2014-11-26T16:42:51-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/14/public/14-104-1-PB.pdf,166671,application/pdf,44f7ab084e6aa770b8d3e2d3df3714780bd77ed7d9cbf2e36f4d2732b27c7e49,2014-11-26T16:42:53-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/15/public/15-105-1-PB.pdf,1129367,application/pdf,ea4898d255d57861afaf523c14747734cdb76e947e35607d61d794d1c3d373ed,2014-11-26T16:42:53-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/17/public/17-107-1-PB.pdf,80992,application/pdf,ef3950fac6453bccb6f7045b10efdccc90e3912bd21ba096e4550d0a7e42c971,2014-11-26T16:42:53-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/16/public/16-106-1-PB.pdf,112377,application/pdf,59c45745de9791c76817e16143597fb0876c3909b71197d3ced9511d26125baf,2014-11-26T16:42:50-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/18/public/18-108-1-PB.pdf,110612,application/pdf,7a441fa0ea1ab15e1e85c5db8ae8da363bc5d69e8b3edf70221d66ef6c5c6206,2014-11-26T16:42:54-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/19/public/19-109-1-PB.pdf,87115,application/pdf,1ef88c6e8e160a04766351a75a534763e6ca83c8ad3645a4cdf2734fa6219845,2014-11-26T16:42:51-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/20/public/20-110-1-PB.pdf,91020,application/pdf,98a18a4339227d36d8d06fed3dc22bea243ffd687830e390f2c2f5538352942e,2014-11-26T16:42:55-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/21/public/21-103-1-PB.pdf,95982,application/pdf,f7503686af1b0f2be40dde56e5fb0beae95d1b251c282c2f89eff18245aa2098,2014-11-26T16:42:50-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/30/public/30-162-1-PB.pdf,4733853,application/pdf,142f36220fdc29bb1842e075195748e7d5e05c4e49aa5533dc13adcf929ab058,2014-11-26T16:42:54-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/30/submission/original/30-116-1-SM.pdf,1461475,application/pdf,324d84c3ac5e628136937249b39188f6c3c3c6291e01265f3d1b0e2b9c7fdde8,2014-11-26T16:42:54-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/30/submission/review/30-117-1-RV.pdf,1461475,application/pdf,324d84c3ac5e628136937249b39188f6c3c3c6291e01265f3d1b0e2b9c7fdde8,2014-11-26T16:42:55-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/31/public/31-121-2-PB.pdf,891068,application/pdf,52f4cb0bb76b47bee883bb36b616ef6ba59b2eb43a03fa58d6a46ad65a98b7f0,2014-11-26T16:42:50-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/31/submission/original/31-119-1-SM.pdf,242872,application/pdf,86d4d96833972e4fdda9e574023515367ddcc11d37f5b00bafdcfb7d5d965d9e,2014-11-26T16:42:50-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/31/submission/review/31-120-1-RV.pdf,242872,application/pdf,86d4d96833972e4fdda9e574023515367ddcc11d37f5b00bafdcfb7d5d965d9e,2014-11-26T16:42:50-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/32/submission/editor/32-122-1-ED.docx,24519,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23e7e37777108d74bfe9463e477f59c122fddd7a58b2219e61ff7fe25dac5699,2014-11-26T16:42:50-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/33/public/33-125-2-PB.pdf,273988,application/pdf,f900ced3e68a8c299cbab6e6b436e30c4a111131c32f90b9aee5408efa7429ea,2014-11-26T16:42:53-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/33/submission/original/33-123-1-SM.pdf,56151,application/pdf,3c7bd208326fefe452dc3495abca26fa91a1009be6b743be52e920338a4a30b1,2014-11-26T16:42:53-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/33/submission/review/33-124-1-RV.pdf,56151,application/pdf,3c7bd208326fefe452dc3495abca26fa91a1009be6b743be52e920338a4a30b1,2014-11-26T16:42:53-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/34/public/34-148-2-PB.pdf,270743,application/pdf,a98452b632f5c4d28954ea81f311d7c27681f152e014c1c7a8f632d910a6b217,2014-11-26T16:42:53-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/34/submission/original/34-126-1-SM.pdf,142353,application/pdf,1f701b6f651ffd7d3f3541499021aae493e25b598002ef1fd3a2b5ef8e6c8aee,2014-11-26T16:42:54-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/34/submission/review/34-127-1-RV.pdf,142353,application/pdf,1f701b6f651ffd7d3f3541499021aae493e25b598002ef1fd3a2b5ef8e6c8aee,2014-11-26T16:42:54-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/35/public/35-149-2-PB.pdf,250319,application/pdf,0d9b0d1968e817059346baf65a7d41a1d19b4873d6dc61840b098df19a54c42e,2014-11-26T16:42:55-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/35/submission/original/35-128-1-SM.pdf,142353,application/pdf,1f701b6f651ffd7d3f3541499021aae493e25b598002ef1fd3a2b5ef8e6c8aee,2014-11-26T16:42:55-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/35/submission/review/35-129-1-RV.pdf,142353,application/pdf,1f701b6f651ffd7d3f3541499021aae493e25b598002ef1fd3a2b5ef8e6c8aee,2014-11-26T16:42:55-05:00,2014-11-26T16:41:47-05:00
/applications-backup/tupjournals/syncs/Older Backups/11.26.14/ojs-submissions_Nov14/ojs-submissions/journals/1/articles/36/public/36-150-2-PB.pdf,300687,application/pdf,28d39cabae1fe6c495b51a3290e79a23145793304a12e9016981467337866535,2014-11-26T16:42:53-05:00,2014-11-26T16:41:47-05:00
